7,"ImCell(5 - 4 = 1 (6 1))",0.24115924714936895
7,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.2975531426921204
7,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.04658888395898315
7,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.05998954638968937
7,"Consume(+ 4 4, source=canvas[0])",0.0
7,"Consume(+ 5 4, source=canvas[0])",0.0
7,"Consume(+ 6 4, source=canvas[0])",0.0
7,"Consume(+ 5 5, source=canvas[0])",0.0
7,"Consume(+ 6 5, source=canvas[0])",0.0
7,"Consume(+ 6 6, source=canvas[0])",0.0
8,"SeqCanvas((4 5 6))",0.8176163213786596
8,"Want(15)",4.0
8,"Detector(15, RaiseException(SolvedNumble))",0.6540884180764348
8,"GettingCloser.Tagger(target=15)",0.6540884180764348
8,"Consume(- 4 4, source=canvas[0])",0.0
8,"canvas[0]",2.0
8,"Consume(- 5 4, source=canvas[0])",0.0
8,"Consume(- 6 4, source=canvas[0])",0.0
8,"Consume(- 5 5, source=canvas[0])",0.0
8,"Consume(- 6 5, source=canvas[0])",0.0
8,"Consume(- 6 6, source=canvas[0])",0.0
8,"ImCell(5 - 4 = 1 (6 1))",0.24609443819136143
8,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.24312258149766156
8,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.03806651018612456
8,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.05956965447701079
8,"Consume(+ 4 4, source=canvas[0])",0.0
8,"Consume(+ 5 4, source=canvas[0])",0.0
8,"Consume(+ 6 4, source=canvas[0])",0.0
8,"Consume(+ 5 5, source=canvas[0])",0.0
8,"Consume(+ 6 5, source=canvas[0])",0.0
8,"Consume(+ 6 6, source=canvas[0])",0.0
8,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.054524047340878706
8,"Consume(- 5 None, source=canvas[0])",0.0
8,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.8170728068875467
9,"SeqCanvas((4 5 6))",0.7998277742835935
9,"Want(15)",4.0
9,"Detector(15, RaiseException(SolvedNumble))",0.612083754290403
9,"GettingCloser.Tagger(target=15)",0.612083754290403
9,"Consume(- 4 4, source=canvas[0])",0.0
9,"canvas[0]",2.0
9,"Consume(- 5 4, source=canvas[0])",0.0
9,"Consume(- 6 4, source=canvas[0])",0.0
9,"Consume(- 5 5, source=canvas[0])",0.0
9,"Consume(- 6 5, source=canvas[0])",0.0
9,"Consume(- 6 6, source=canvas[0])",0.0
9,"ImCell(5 - 4 = 1 (6 1))",0.25163314275991
9,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.19864885008204067
9,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.031103110326190172
9,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.05830311445291636
9,"Consume(+ 4 4, source=canvas[0])",0.0
9,"Consume(+ 5 4, source=canvas[0])",0.0
9,"Consume(+ 6 4, source=canvas[0])",0.0
9,"Consume(+ 5 5, source=canvas[0])",0.0
9,"Consume(+ 6 5, source=canvas[0])",0.0
9,"Consume(+ 6 6, source=canvas[0])",0.0
9,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.04997791513361698
9,"Consume(- 5 None, source=canvas[0])",0.0
9,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.6676079717550942
10,"SeqCanvas((4 5 6))",0.7855468506164681
10,"Want(15)",4.0
10,"Detector(15, RaiseException(SolvedNumble))",0.5774822738244103
10,"GettingCloser.Tagger(target=15)",0.5774822738244103
10,"Consume(- 4 4, source=canvas[0])",0.0
10,"canvas[0]",2.0
10,"Consume(- 5 4, source=canvas[0])",0.0
10,"Consume(- 6 4, source=canvas[0])",0.0
10,"Consume(- 5 5, source=canvas[0])",0.0
10,"Consume(- 6 5, source=canvas[0])",0.0
10,"Consume(- 6 6, source=canvas[0])",0.0
10,"ImCell(5 - 4 = 1 (6 1))",0.25517592856370724
10,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.16231057352151648
10,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.025413505657153248
10,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.05649241143013644
10,"Consume(+ 4 4, source=canvas[0])",0.0
10,"Consume(+ 5 4, source=canvas[0])",0.0
10,"Consume(+ 6 4, source=canvas[0])",0.0
10,"Consume(+ 5 5, source=canvas[0])",0.0
10,"Consume(+ 6 5, source=canvas[0])",0.0
10,"Consume(+ 6 6, source=canvas[0])",0.0
10,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.04611946726182335
10,"Consume(- 5 None, source=canvas[0])",0.0
10,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.5454843193824369
10,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
10,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.8170728068875467
11,"SeqCanvas((4 5 6))",0.7721081732310175
11,"Want(15)",4.0
11,"Detector(15, RaiseException(SolvedNumble))",0.5489791900588262
11,"GettingCloser.Tagger(target=15)",0.5489791900588262
11,"Consume(- 4 4, source=canvas[0])",0.0
11,"canvas[0]",2.0
11,"Consume(- 5 4, source=canvas[0])",0.0
11,"Consume(- 6 4, source=canvas[0])",0.0
11,"Consume(- 5 5, source=canvas[0])",0.0
11,"Consume(- 6 5, source=canvas[0])",0.0
11,"Consume(- 6 6, source=canvas[0])",0.0
11,"ImCell(5 - 4 = 1 (6 1))",0.257217404816115
11,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.132619555894753
11,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.02521955173604519
11,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.05434839529147427
11,"Consume(+ 4 4, source=canvas[0])",0.0
11,"Consume(+ 5 4, source=canvas[0])",0.0
11,"Consume(+ 6 4, source=canvas[0])",0.0
11,"Consume(+ 5 5, source=canvas[0])",0.0
11,"Consume(+ 6 5, source=canvas[0])",0.0
11,"Consume(+ 6 6, source=canvas[0])",0.0
11,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.04278296638136646
11,"Consume(- 5 None, source=canvas[0])",0.0
11,"GoIsDone(Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5))))",0.44570040395095073
11,"Blocked(Consume(+ 6 6, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (6, None), (None, 6)))",0.0
11,"ActIsDone(Consume(+ 6 6, source=canvas[0]))",0.6676079717550942
11,"Detector((4,), MakeAgentSeq(tail=Consume(- 4 4, source=canvas[0])))",0.023089760850090502
11,"Consume(- 4 None, source=canvas[0])",0.0
11,"GoIsDone(Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4))))",0.8170728068875467
12,"SeqCanvas((4 5 6))",0.7348845492260269
12,"Want(15)",4.0
12,"Detector(15, RaiseException(SolvedNumble))",0.49989886540361544
12,"GettingCloser.Tagger(target=15)",0.49989886540361544
12,"Consume(- 4 4, source=canvas[0])",0.0
12,"canvas[0]",2.0
12,"Consume(- 5 4, source=canvas[0])",0.0
12,"Consume(- 6 4, source=canvas[0])",0.0
12,"Consume(- 5 5, source=canvas[0])",0.0
12,"Consume(- 6 5, source=canvas[0])",0.0
12,"Consume(- 6 6, source=canvas[0])",0.0
12,"ImCell(5 - 4 = 1 (6 1))",0.2573338438272127
12,"GoIsDone(Consume(- 5 4, source=canvas[0]))",0.10835983278310574
12,"Blocked(Consume(- 4 4, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (4, None), (None, 4)))",0.02466994594368084
12,"Blocked(Consume(- 5 5, source=canvas[0]), (SeqState(avails=(4, 5, 6), last_move=None), (5, None), (None, 5)))",0.052017276223724804
12,"Consume(+ 4 4, source=canvas[0])",0.0
12,"Consume(+ 5 4, source=canvas[0])",0.0
12,"Consume(+ 6 4, source=canvas[0])",0.0
12,"Consume(+ 5 5, source=canvas[0])",0.0
12,"Consume(+ 6 5, source=canvas[0])",0.0
12,"Consume(+ 6 6, source=canvas[0])",0.0
12,"Detector((5,), MakeAgentSeq(tail=Consume(- 5 5, source=canvas[0])))",0.03984935700741456
